spell_id,appointment_date,permno,gvkey,car_1_1_capm,car_3_3_capm,car_5_5_capm,bhar_1y_capm,bhar_3y_capm,car_1_1_ff3,car_3_3_ff3,car_5_5_ff3,bhar_1y_ff3,bhar_3y_ff3,car_1_1_ff5,car_3_3_ff5,car_5_5_ff5,bhar_1y_ff5,bhar_3y_ff5
4839,2018-10-01,16342,027333,-0.04905602701321715,-0.11597296863373385,-0.20876553387317887,-0.06552933825608453,0.6970940272145695,-0.048682156077986566,-0.12126014556978033,-0.21508822918476683,-0.015604691025352113,0.7601071298567315,-0.05089727732999016,-0.12504500927960976,-0.21764085956769463,-0.039698707829687874,0.733372981936893
4838,2019-01-02,16163,027215,0.03527273082638066,0.13835280455079027,0.1461426670364846,0.7229819849443728,,0.027836259417956113,0.1307953325701537,0.14125547522134344,0.7244466950144481,,0.028420784472891588,0.1315908889911054,0.14019640900493988,0.7161235064727919,
4837,2017-11-30,16163,027215,0.021538266645574247,-0.04125268679125135,-0.07690749206185687,-0.3439490385051234,,0.02309989265358226,-0.037187694069747264,-0.07479864388713503,-0.35555749012925997,,0.022094433278481436,-0.04129566984228797,-0.07882664415180901,-0.35739661018510116,
4835,2020-09-01,16044,027119,0.0015183641630369012,0.07553433450099264,-0.00656549024147805,0.584942795093389,0.7048496274937696,0.02672153324506011,0.0448887760038411,-0.0008999509786043348,0.027641009275370276,0.09471956347445176,0.014139432075920399,0.02656072156168321,-0.012456435551558743,0.06330047955051676,0.01076915759845043
4833,2022-09-01,16021,026864,-0.030752521770785538,-0.08464397110838941,-0.016451075816654233,-0.23328986230316118,,-0.00895322400763264,-0.007402347770370674,0.04499677740097541,0.6595426126129569,,-0.03348519002101245,-0.06604985668818544,0.016769631932582265,0.9591286804758395,
4828,2020-06-08,16186,026847,-0.1246602148336187,-0.17027503477767691,-0.15867775580530746,-0.7397196920812088,-2.0180573687779075,-0.14018715147644323,-0.1737538311067192,-0.1904099383990881,-1.6467844753754903,-5.37849261512911,-0.13993433017528775,-0.1808192889538237,-0.19448510225705923,-1.6990492044902288,-6.322395155772739
4889,2014-09-02,78876,027823,0.007853734655379864,0.0005822958304916564,-0.025987983340962074,-0.04427647121345957,0.5827937219182739,0.0050045413706476805,0.007906689534754137,-0.02619011026474762,-0.14550033972592114,0.23283052265601012,0.004830707858859247,0.005457598696830034,-0.02728525722348928,-0.12339213138663818,0.14725557683808477
4825,2020-10-01,15917,026812,0.006105480712643389,0.04028263965444525,0.023301797621183867,-0.8325173296761841,,-0.01529148467007719,-0.003738093371101767,-0.020087918223716646,-1.601835557874621,,-0.016362330303346453,-0.0016731168068101522,-0.017404573195053376,-1.5768178637810073,
4821,2006-09-05,79427,026523,0.011586716349783048,0.023104722306546786,0.02024801470744518,0.48265604634142034,0.25712052125562246,0.014856100617964302,0.024217278136648774,0.014471663852754646,0.5479738522146331,0.26801057300837605,0.012989550055941811,0.028127353103437697,0.027780252492372988,0.5197633522192129,0.2412092062719595
4814,2020-01-01,15774,026270,-0.00501063173579777,-0.006097042562714962,-0.009277173185377404,-0.07786712362778614,,0.000801204865338512,0.004338021575655682,0.01730210984041851,0.021756709199030166,,0.00012013420444334576,0.003104584335256561,0.01802485033746733,0.0458264042113794,
